it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.11503618400282244	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	0.12944520105232346	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024	-0.014409017049501024
1000	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15485184639019678	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	0.15512453080505784	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743	-0.00027268441486105743
2000	0.21999687347007144	0.21999687347007144	0.21999687347007144	0.21999687347007144	0.21999687347007144	0.21999687347007144	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.15867202855987173	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.17478826015069304	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.18987439433773617	0.44305898347033029	0.44305898347033029	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.12502350578816751	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.11394734113268232	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	0.13270037238227081	-0.22306211000025886	-0.22306211000025886	0.094973367681903925	0.094973367681903925	0.094973367681903925	0.094973367681903925	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.033648522771704215	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.060840919018010725	0.075927053205053857	0.075927053205053857	0.075927053205053857	0.075927053205053857	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365	0.057174021955465365
3000	0.30553864389738489	0.30553864389738489	0.30553864389738489	0.30553864389738489	0.30553864389738489	0.30553864389738489	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.10794652388224726	0.18941358477448092	0.18941358477448092	0.18941358477448092	0.18941358477448092	0.18941358477448092	0.18941358477448092	0.18941358477448092	0.18941358477448092	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.21295525797854953	0.27776922731665893	0.27776922731665893	0.27776922731665893	0.27776922731665893	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.20275553903533508	0.84986659206304982	0.84986659206304982	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.10936164006231971	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	0.14830855545652086	-0.54432794816566488	-0.54432794816566488	0.19617700383506517	0.19617700383506517	0.19617700383506517	0.19617700383506517	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	-0.001415116180072451	0.080051944712161205	0.080051944712161205	0.080051944712161205	0.080051944712161205	0.080051944712161205	0.080051944712161205	0.080051944712161205	0.080051944712161205	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.10359361791622981	0.12946067186013807	0.12946067186013807	0.12946067186013807	0.12946067186013807	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223	0.054446983578814223
4000	0.29323988603190393	0.29323988603190393	0.29323988603190393	0.29323988603190393	0.29323988603190393	0.29323988603190393	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.059987964637464648	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.18974094488421261	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.27108741237845324	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.24801656803388353	0.39780336290785684	0.39780336290785684	0.39780336290785684	0.39780336290785684	1.1130605601501862	1.1130605601501862	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11171563915127782	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	0.11646468668752316	-0.8198206741182823	-0.8198206741182823	0.18152424688062613	0.18152424688062613	0.18152424688062613	0.18152424688062613	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	-0.051727674513813167	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.078025305732934799	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15937177322717544	0.15462272569093008	0.15462272569093008	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.13155188134636037	0.28133867622033371	0.28133867622033371	0.28133867622033371	0.28133867622033371
5000	0.34075015708231726	0.34075015708231726	0.34075015708231726	0.34075015708231726	0.34075015708231726	0.34075015708231726	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.077557506075399282	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.17181058784682973	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.28875305681207897	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.19731476137222984	0.28488921719318966	0.28488921719318966	0.28488921719318966	0.28488921719318966	1.1554335887559248	1.1554335887559248	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.099793420938192462	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	0.13343819312327893	-0.81468343167360757	-0.81468343167360757	0.2409567361441248	0.2409567361441248	0.2409567361441248	0.2409567361441248	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	-0.02223591486279318	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.07201716690863727	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.18895963587388651	0.15531486368880004	0.15531486368880004	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.06387656824895091	0.15145102406991073	0.15145102406991073	0.15145102406991073	0.15145102406991073
6000	0.27556179585150226	0.27556179585150226	0.27556179585150226	0.27556179585150226	0.27556179585150226	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.10491222227039669	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.20012991609263478	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.29582195746041634	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	0.13829288753292099	1.1809958111320793	1.1809958111320793	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.11132997175009972	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	0.10177510110727531	-0.9054340152805771	-0.9054340152805771	0.16423182410140252	0.16423182410140252	0.16423182410140252	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	-0.0064177494797030277	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.088799944342535062	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.18449198571031661	0.19404685635314103	0.19404685635314103	0.19404685635314103	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682	0.036517786425645682
7000	0.36761916777047138	0.36761916777047138	0.36761916777047138	0.36761916777047138	0.36761916777047138	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.12228467405324617	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.1437788651462478	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.17663553572243856	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	0.12603236167942614	1.0471877703217656	1.0471877703217656	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.10830972044333516	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	0.12222515453112104	-0.67956860255129414	-0.67956860255129414	0.25930944732713623	0.25930944732713623	0.25930944732713623	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.013974953609911009	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.035469144702912639	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.068325815279103405	0.054410381191317525	0.054410381191317525	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973	0.0038072071483050973
